text,sentiment
Lately I have been miserable with a cold and cough right now,negative
Lately I have been miserable with a cold and cough today,negative
Lately I have been miserable with a cold and cough since yesterday,negative
Lately I have been miserable with a cold and cough since yesterday right now,negative
Lately I have been miserable with a cold and cough since yesterday today,negative
Lately I have been miserable with a cold and cough all day,negative
Lately I have been miserable with a cold and cough all day right now,negative
Lately I have been miserable with a cold and cough all day today,negative
Lately I have been miserable with a cold and cough and it is hard to function,negative
Lately I have been miserable with a cold and cough and it is hard to function right now,negative
Lately I have been miserable with a cold and cough and it is hard to function today,negative
Lately I have been miserable with a cold and cough and I do not feel okay,negative
Lately I have been miserable with a cold and cough and I do not feel okay right now,negative
Lately I have been miserable with a cold and cough and I do not feel okay today,negative
Lately I have been miserable with a cold and cough because nothing feels easy,negative
Lately I have been miserable with a cold and cough because nothing feels easy right now,negative
Lately I have been miserable with a cold and cough because nothing feels easy today,negative
Lately I have been nauseous and weak,negative
Lately I have been nauseous and weak right now,negative
Lately I have been nauseous and weak today,negative
Lately I have been nauseous and weak since yesterday,negative
Lately I have been nauseous and weak since yesterday right now,negative
Lately I have been nauseous and weak since yesterday today,negative
Lately I have been nauseous and weak all day,negative
Lately I have been nauseous and weak all day right now,negative
Lately I have been nauseous and weak all day today,negative
Lately I have been nauseous and weak and it is hard to function,negative
Lately I have been nauseous and weak and it is hard to function right now,negative
Lately I have been nauseous and weak and it is hard to function today,negative
Lately I have been nauseous and weak and I do not feel okay,negative
Lately I have been nauseous and weak and I do not feel okay right now,negative
Lately I have been nauseous and weak and I do not feel okay today,negative
